Lat_Val,Lng_Val,City,Country,Temperature,Humidity,Cloudiness,Wind Speed
88.88033219644547,102.87750999229428,khatanga,ru,-39.29,0,0,2.51
38.994964920783275,145.59450876041723,yamada,jp,50.41,40,0,12.75
34.27793959703324,-1.380960908027106,wahran,dz,,,,
50.07984140915835,-114.50039997095767,blairmore,ca,39.43,63,90,9.17
41.82942131709086,-7.44258192457616,chaves,pt,32.76,92,88,3.18
32.37147522229,48.8129488342542,shushtar,ir,47.38,88,8,3.4
46.356549405698985,112.036994646035,baruun-urt,mn,22.81,70,44,4.63
7.942369625150619,68.47364763374682,dhidhdhoo,mv,82.89,100,0,5.97
-22.618906316249863,156.02670517676677,hervey bay,au,78.21,98,76,6.87
57.911873067326866,45.06072127273117,varnavino,ru,-6.22,72,32,6.98
-52.7569720049516,46.50956088082722,umzimvubu,za,,,,
33.184531694180635,112.08758168814074,nanyang,cn,40.68,92,92,12.8
38.952207413497774,-141.2058681131104,fortuna,us,50,81,75,8.05
-27.769783284715317,112.90152629643097,geraldton,au,24.8,41,90,4.7
32.45562853626204,55.449115984819485,bafq,ir,41.26,99,8,4.18
38.47420155686902,23.607255260569673,khalkis,gr,,,,
26.90995532740861,-25.90707036974561,los llanos de aridane,es,62.6,67,0,8.05
-35.704053067701565,40.04456659100859,richards bay,za,67.14,84,92,0.94
-13.337738160900031,34.252632519035046,ntchisi,mw,62.6,93,0,5.82
66.58580001349836,-56.91625016492502,sisimiut,gl,1.53,78,12,2.06
-24.18274131940862,123.93075414444354,broome,au,29.48,92,92,24.16
-34.07265053762302,25.24762382900107,uitenhage,za,66.2,82,0,13.87
54.622482175782636,44.66749039317418,pochinki,ru,8.19,87,88,16.49
-54.546300848745084,-23.003943964361696,cidreira,br,74.61,82,0,14.92
-35.76716478883046,137.78339587831283,victor harbor,au,66.2,48,40,23.04
53.209076575344824,60.18132130840621,yuzhnyy,ru,6.88,77,56,18.84
32.748821915915244,133.59091113709934,susaki,jp,51.8,66,75,9.17
-39.867497798273526,-89.70120298503443,ancud,cl,51.03,80,0,6.08
6.9654461371560785,86.2013516811113,kalmunai,lk,75.64,100,76,2.17
53.33682565828963,-109.52299593593452,lloydminster,ca,28.4,92,90,9.17
69.8573525693524,89.60521702666648,talnakh,ru,-20.03,57,64,3.06
20.53002115814384,109.43783501576547,lingao,cn,72.13,85,0,11.9
2.630851487087085,-50.50683988460355,amapa,br,80.6,88,20,5.82
33.14176986030556,145.1797725848146,hasaki,jp,49.95,58,75,4.7
68.54383512930534,33.462270197718794,shonguy,ru,19.4,85,90,6.71
17.154619694945183,-48.155132068185594,bathsheba,bb,77,83,75,14.99
-1.6668811817347091,6.132951680976703,port-gentil,ga,77.49,100,92,3.62
37.877569424127586,111.52954102097004,jiexiu,cn,34.74,100,88,3.96
75.0858659399739,-145.0534857713811,fairbanks,us,33.89,86,1,3.36
40.675863268560846,-81.87182679594477,wooster,us,34.86,48,75,3.36
61.388959047630806,56.51069081643533,nyrob,ru,2.43,75,56,12.24
26.308454517032843,54.25497365562467,bandar-e lengeh,ir,70.96,100,0,17.83
60.598325899054714,-61.183294617534074,pangnirtung,ca,9.67,82,76,2.06
-15.200319525022692,25.78148081415145,namwala,zm,66.06,96,8,4.63
-22.78432326843054,35.50847751135794,maxixe,mz,75.55,100,92,19.73
-25.237414331804274,-54.00755375158724,matelandia,br,77,88,20,5.82
13.984204904556151,75.52805584410149,shimoga,in,68.17,100,80,3.29
51.020422169881954,9.799710512433563,bebra,de,24.8,62,75,16.11
36.5842767917308,-79.99287205342486,martinsville,us,58.62,54,1,3.18
24.91373357671843,27.512234460263556,asyut,eg,60.8,55,0,10.29
-9.826162215846566,-173.45163316201044,sataua,ws,,,,
50.53901507832225,73.2244797293379,aktau,kz,30.2,100,40,6.71
66.54489326607418,-9.927598271449114,vestmanna,fo,37.4,64,64,11.41
17.89600030244692,17.84510808064846,faya,td,56.34,82,20,1.83
34.01683355388769,86.51203794453653,pokhara,np,44.95,57,0,3.62
71.69919060422319,11.787471675662687,gravdal,no,17.6,61,0,2.24
-22.786949126485624,10.205747858125733,henties bay,na,61.42,100,8,5.41
57.86848926363882,-115.96059206554835,high level,ca,33.8,59,75,5.82
-8.362442913540264,46.41007860167133,mutsamudu,km,,,,
-13.213072309894898,57.643194965416455,cap malheureux,mu,78.8,94,90,19.46
22.67514329415401,56.75149110682085,nizwa,om,48.96,72,0,2.84
46.3421428792189,-105.22139661146471,miles city,us,33.8,86,90,14.99
-0.3113472664257131,44.15748553878629,barawe,so,,,,
21.40732300861795,-106.07640363270114,san blas,mx,75.2,69,75,6.93
-11.469497107234318,28.36582310329439,mansa,zm,73.4,38,0,2.17
-31.079375553489974,-27.794944399528617,sao joao da barra,br,80.5,100,76,7.76
17.203790711389317,82.67985044198679,tuni,in,41,93,40,4.7
-43.513907198870136,-71.57506085006997,coihaique,cl,48.2,61,40,5.82
50.903816655895355,84.9328728305635,ust-kan,ru,21.06,93,56,2.17
48.58748799736668,52.76113957235799,inderborskiy,kz,,,,
2.37227469082508,-16.484751148361255,bonthe,sl,78.61,88,8,5.64
-9.151932379279245,44.208322550518744,mitsamiouli,km,83.02,96,68,11.45
25.110100428712784,25.627019153856935,jalu,ly,70.38,24,68,11.45
60.57067033612992,0.9400170729538218,lerwick,gb,28.4,79,0,9.17
57.47789004043045,-62.85054107771738,havre-saint-pierre,ca,21.2,73,40,11.41
40.05006588140617,-25.010360418813406,rabo de peixe,pt,60.8,93,75,8.05
24.43947627517639,97.45012105634777,banmo,mm,,,,
60.688610401247416,-149.96696527161254,anchorage,us,37.69,86,90,4.7
-9.596360814045411,135.33723566900426,galiwinku,au,,,,
-47.99886449785276,-58.72804851317113,rawson,ar,59.26,47,56,11.56
64.82494480866038,-19.52670234863362,blonduos,is,,,,
19.073373833246535,-10.472532434026135,atar,mr,65.11,26,0,8.88
6.337727082522861,104.1110990460744,kuala terengganu,my,77,88,75,3.36
31.85254694653338,30.441930058268497,rosetta,eg,57.2,87,0,3.36
13.444658069640141,-46.68967897257204,sinnamary,gf,79.24,95,100,11.12
68.18849392205428,2.680375849464042,roald,no,28.13,54,8,8.05
-56.11094131772739,128.12000857309005,mount gambier,au,58,74,92,14.03
19.21795810794788,112.28739881874293,wanning,cn,26.6,86,75,16.11
-12.658153078550626,138.3695188839103,nhulunbuy,au,80.6,88,56,3.36
-7.242474624064286,121.43440615125775,maumere,id,81.31,100,0,1.72
53.62662490182851,-118.46800294246205,jasper,ca,71.58,82,0,7.2
17.319639747405375,-105.28086461598583,manzanillo,mx,77.08,100,88,7.54
55.95237574408216,63.95047212265453,kargapolye,ru,,,,
26.71857115996312,-72.85298028322292,cockburn town,bs,75.37,100,20,13.47
46.3425056767675,50.927566064344376,balykshi,kz,,,,
-23.71707647014891,123.1171825065631,port hedland,au,93.2,41,0,11.41
-13.862764789527375,168.65348302441714,sola,vu,15.8,72,0,5.82
56.98050442767965,158.01850662233574,tigil,ru,12.55,83,64,14.7
24.448111761348187,-106.7963106008572,cosala,mx,,,,
50.14532889324454,34.61207230639164,okhtyrka,ua,15.48,84,80,15.82
-10.25484725533508,28.098369180767662,mwense,zm,66.01,96,76,1.39
23.609675706267723,-62.05044324323626,the valley,ai,77,78,20,9.17
74.76499830830775,-169.84397272179328,lavrentiya,ru,0.63,100,88,40.31
-1.1091353248339715,171.5835141236892,tabiauea,ki,,,,
31.91710431245906,-153.86466426647067,ahuimanu,us,82.87,78,1,8.05
49.83373808815267,138.22202455198396,gurskoye,ru,,,,
9.028263966785374,-70.70255667605856,valera,ve,86,66,20,2.28
62.7773330616306,115.78061517204702,almaznyy,ru,41.13,96,76,13.02
-6.551881388900782,174.04195635453686,lolua,tv,,,,
31.312683180455707,-8.73755639408418,marrakesh,ma,51.8,71,40,5.82
-0.35302996060104874,-2.776812840507091,axim,gh,80.5,100,56,10.45
43.71878096852555,-131.90740337141207,north bend,us,47.3,70,88,3.36
-30.211415639497893,15.209407219472496,oranjemund,na,63.67,89,0,21.85
42.78178896288455,78.38842869599443,tyup,kg,1.93,68,0,2.51
-16.18169409145233,-149.74941175167916,papetoai,pf,84.2,70,75,9.17
-1.3667538128046743,109.08153739930015,pontianak,id,77.04,99,36,4.52
35.9413969310048,129.28311767154236,nagato,jp,51.87,81,75,8.05
49.72860182114735,-7.0702906714362825,penzance,gb,28.4,79,32,11.41
1.9657136914617723,-87.31781672509257,san cristobal,ec,53.6,76,40,1.12
55.14489716570705,149.3139698264573,arman,ru,10.4,51,20,8.95
40.25342934963996,138.29964477347437,oga,jp,79.29,71,20,10.78
2.3037809987317672,101.05879814879046,tanjong sepat,my,,,,
-31.831955546249702,163.42842130205088,vao,nc,19.03,83,12,9.22
16.510857140402024,66.46706836513022,veraval,in,31.39,100,90,12.75
38.23456873532737,-5.500341670952224,azuaga,es,42.34,100,92,5.41
18.908021697200567,114.22333184662182,zhuhai,cn,32,66,20,6.71
61.677414058490484,162.9302748629338,ossora,ru,15.39,93,68,29.91
-16.48228243253223,47.77437936959316,tsaratanana,mg,68.76,97,88,7.65
17.851130132304306,92.52876609128776,akyab,mm,,,,
20.708358494152932,45.336541710022004,najran,sa,68,22,0,3.06
-25.462994507438026,157.06250643800723,coolum beach,au,76.68,96,80,6.64
42.027166442148285,39.32748171327256,besikduzu,tr,53.6,66,0,2.24
-38.12266661166413,22.745447190997396,knysna,za,55.4,93,0,4.7
11.984068281829522,-75.02561362502416,puerto colombia,co,80.6,83,40,18.34
28.044502355432826,-85.99156715198117,panama city,us,68.95,94,1,6.93
54.82820029304412,-122.9941809365846,mackenzie,ca,48.2,42,1,6.93
22.802059927835614,-3.9747875588219586,taoudenni,ml,54.81,30,0,4.29
52.27006809629529,-59.66361891020814,saint-augustin,ca,41.2,100,0,5.82
-18.935193636415605,-146.16839337491282,tautira,pf,86,62,75,10.29
-4.353512030088325,26.634835076383297,kasongo,cd,70.24,95,36,2.84
28.984435176422252,-81.81670744885919,lady lake,us,68.2,72,1,7.43
13.856140026607918,127.58957086265593,alugan,ph,76.9,100,88,9.78
56.331171914873096,-105.1249769623776,la ronge,ca,32,66,20,12.75
38.89688471845946,1.992388445210338,santa eulalia del rio,es,,,,
18.34761007170934,104.96690698223034,ban nahin,la,69.21,94,48,2.39
-41.756694090794554,41.38890164802169,margate,za,64.4,82,75,14.99
-21.007860361692195,31.3512448890057,chiredzi,zw,67.18,98,92,14.47
-3.204851720149321,143.9999591410272,wewak,pg,74.56,100,92,2.51
47.4994884532679,34.08626670303954,chortomlyk,ua,33.39,98,92,12.91
68.63309606555623,-69.14451797773933,clyde river,ca,-14.81,68,90,17.22
-30.21762256145832,9.3782792974512,luderitz,na,59,82,0,4.7
4.885300453476134,96.67912646891835,bireun,id,80.01,100,20,1.5
55.300097616367935,123.64475521194174,tynda,ru,6.07,46,12,11.45
-12.69068128759426,-83.15309577459529,huarmey,pe,71.19,69,20,2.73
64.85169298709175,43.8253368127973,pinega,ru,-2.66,73,36,3.85
-19.350681916344115,-29.521341368778764,caravelas,br,81.67,100,44,14.03
33.08815221587686,67.46883071768528,uruzgan,af,24.16,54,76,2.06
33.674535316349036,12.668014309079695,sabratah,ly,58.45,100,24,17.05
-1.3895300265714638,-53.49737144231709,prainha,br,74.61,100,44,3.06
49.731955224943846,97.14389485460322,kungurtug,ru,0.18,60,0,3.74
39.698465154233816,-81.48651056942991,marietta,us,69.48,68,1,4.7
-40.057268218584056,1.3811623012723544,saldanha,za,36.67,94,68,4.97
-21.420129520391328,35.844468720799995,beira,mz,41.85,93,88,3.36
-25.264592182030356,152.44063338972853,maryborough,au,78.39,86,64,3.96
66.17260596482362,66.07942956254863,labytnangi,ru,-6.85,74,64,7.65
12.052774548660281,73.52157957738132,manjeshwar,in,78.8,88,40,3.36
13.228088919708426,-79.21929539708619,san andres,co,80.5,99,44,16.93
36.53873513272117,81.1998517255962,leh,in,-9.5,71,44,1.61
-41.30846943701521,143.47436188054314,burnie,au,60.25,100,88,29.57
-3.8074068786713298,-81.46111218925302,mancora,pe,77.53,73,68,7.31
-8.763120398381702,-74.3100607499281,pucallpa,pe,75.2,100,75,4.7
